Subject_ID,Tweet_ID,Sentence,Tokens,Indexed_Tokens,Segments_IDs
26,528,[CLS] The human cost barbarousness catastrophicWe solidarity unwavering support innocent victims violence [SEP],"['[CLS]', 'the', 'human', 'cost', 'bar', '##bar', '##ous', '##ness', 'catastrophic', '##we', 'solidarity', 'un', '##wave', '##ring', 'support', 'innocent', 'victims', 'violence', '[SEP]']","[101, 1996, 2529, 3465, 3347, 8237, 3560, 2791, 23546, 8545, 14657, 4895, 16535, 4892, 2490, 7036, 5694, 4808, 102]","[295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295, 295]"
26,528,[CLS] But Republicans done since day one instead [SEP],"['[CLS]', 'but', 'republicans', 'done', 'since', 'day', 'one', 'instead', '[SEP]']","[101, 2021, 10643, 2589, 2144, 2154, 2028, 2612, 102]","[296, 296, 296, 296, 296, 296, 296, 296, 296]"
26,528,[CLS] They ve used acute suffering human beings vehicle push lies fear monger attack President promote purchase AR  s home [SEP],"['[CLS]', 'they', 've', 'used', 'acute', 'suffering', 'human', 'beings', 'vehicle', 'push', 'lies', 'fear', 'mon', '##ger', 'attack', 'president', 'promote', 'purchase', 'ar', 's', 'home', '[SEP]']","[101, 2027, 2310, 2109, 11325, 6114, 2529, 9552, 4316, 5245, 3658, 3571, 12256, 4590, 2886, 2343, 5326, 5309, 12098, 1055, 2188, 102]","[297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297]"
26,528,[CLS] Women children murdered kidnapped wheelchairbound Holocaust survivor taken hostage young festivalgoers massacred [SEP],"['[CLS]', 'women', 'children', 'murdered', 'kidnapped', 'wheelchair', '##bound', 'holocaust', 'survivor', 'taken', 'hostage', 'young', 'festival', '##go', '##ers', 'massacre', '##d', '[SEP]']","[101, 2308, 2336, 7129, 11364, 13204, 15494, 11513, 12084, 2579, 13446, 2402, 2782, 3995, 2545, 9288, 2094, 102]","[298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298]"
26,528,[CLS] And Republicans used backdrop hatefueled agenda [SEP],"['[CLS]', 'and', 'republicans', 'used', 'backdrop', 'hate', '##fu', '##ele', '##d', 'agenda', '[SEP]']","[101, 1998, 10643, 2109, 18876, 5223, 11263, 12260, 2094, 11376, 102]","[299, 299, 299, 299, 299, 299, 299, 299, 299, 299, 299]"
26,528,[CLS] And totally unsurprising still utterly reprehensible [SEP],"['[CLS]', 'and', 'totally', 'un', '##sur', '##pr', '##ising', 'still', 'utterly', 'rep', '##re', '##hen', '##sible', '[SEP]']","[101, 1998, 6135, 4895, 26210, 18098, 9355, 2145, 12580, 16360, 2890, 10222, 19307, 102]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]"
26,528,[CLS] It shameful [SEP],"['[CLS]', 'it', 'shame', '##ful', '[SEP]']","[101, 2009, 9467, 3993, 102]","[301, 301, 301, 301, 301]"
26,528,[CLS] Sadly know longer posses capacity shame [SEP],"['[CLS]', 'sadly', 'know', 'longer', 'posse', '##s', 'capacity', 'shame', '[SEP]']","[101, 13718, 2113, 2936, 25751, 2015, 3977, 9467, 102]","[302, 302, 302, 302, 302, 302, 302, 302, 302]"
26,528,[CLS] This [SEP],"['[CLS]', 'this', '[SEP]']","[101, 2023, 102]","[303, 303, 303]"
26,528,[CLS] And [SEP],"['[CLS]', 'and', '[SEP]']","[101, 1998, 102]","[304, 304, 304]"
41,510,[CLS] Hamas capacity anymore serious offensive action [SEP],"['[CLS]', 'hamas', 'capacity', 'anymore', 'serious', 'offensive', 'action', '[SEP]']","[101, 22129, 3977, 4902, 3809, 5805, 2895, 102]","[305, 305, 305, 305, 305, 305, 305, 305]"
41,510,[CLS] But theyve roped Iran Hezbollah sympathy action neither Iran Hezbollah afford [SEP],"['[CLS]', 'but', 'they', '##ve', 'rope', '##d', 'iran', 'hezbollah', 'sympathy', 'action', 'neither', 'iran', 'hezbollah', 'afford', '[SEP]']","[101, 2021, 2027, 3726, 8164, 2094, 4238, 25713, 11883, 2895, 4445, 4238, 25713, 8984, 102]","[306, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306]"
41,510,[CLS] Iran Hezbollah desperately attempting get ceasefire offramp claim arent weak couldnt go hard ceasefire [SEP],"['[CLS]', 'iran', 'hezbollah', 'desperately', 'attempting', 'get', 'ceasefire', 'off', '##ram', '##p', 'claim', 'aren', '##t', 'weak', 'couldn', '##t', 'go', 'hard', 'ceasefire', '[SEP]']","[101, 4238, 25713, 9652, 7161, 2131, 26277, 2125, 6444, 2361, 4366, 4995, 2102, 5410, 2481, 2102, 2175, 2524, 26277, 102]","[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]"
41,510,[CLS] And Sinwar like Nope [SEP],"['[CLS]', 'and', 'sin', '##war', 'like', 'nope', '[SEP]']","[101, 1998, 8254, 9028, 2066, 16780, 102]","[308, 308, 308, 308, 308, 308, 308]"
41,510,[CLS] Gonna suck guys [SEP],"['[CLS]', 'gonna', 'suck', 'guys', '[SEP]']","[101, 6069, 11891, 4364, 102]","[309, 309, 309, 309, 309]"
41,510,[CLS] You bought ticket take ride [SEP],"['[CLS]', 'you', 'bought', 'ticket', 'take', 'ride', '[SEP]']","[101, 2017, 4149, 7281, 2202, 4536, 102]","[310, 310, 310, 310, 310, 310, 310]"
23,869,[CLS] Hamas Official Ghazi Hamad We Will Repeat October   Attack Time Again Until Israel Is Annihilated We Are Victims Everything We Do Is Justified Hamas Gaza Palestinians [SEP],"['[CLS]', 'hamas', 'official', 'g', '##ha', '##zi', 'ham', '##ad', 'we', 'will', 'repeat', 'october', 'attack', 'time', 'again', 'until', 'israel', 'is', 'ann', '##ih', '##ila', '##ted', 'we', 'are', 'victims', 'everything', 'we', 'do', 'is', 'justified', 'hamas', 'gaza', 'palestinians', '[SEP]']","[101, 22129, 2880, 1043, 3270, 5831, 10654, 4215, 2057, 2097, 9377, 2255, 2886, 2051, 2153, 2127, 3956, 2003, 5754, 19190, 11733, 3064, 2057, 2024, 5694, 2673, 2057, 2079, 2003, 15123, 22129, 14474, 21524, 102]","[311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311]"
79,844,[CLS] Hamas Nazis shooting civilians keep away aid trucks [SEP],"['[CLS]', 'hamas', 'nazis', 'shooting', 'civilians', 'keep', 'away', 'aid', 'trucks', '[SEP]']","[101, 22129, 13157, 5008, 9272, 2562, 2185, 4681, 9322, 102]","[312, 312, 312, 312, 312, 312, 312, 312, 312, 312]"
79,844,[CLS] Blinken silent [SEP],"['[CLS]', 'blink', '##en', 'silent', '[SEP]']","[101, 12373, 2368, 4333, 102]","[313, 313, 313, 313, 313]"
62,233,[CLS] Guys Israel needs send John Fetterman negotiate Hamas After trying listen translator blow leadership steps towards lasting peace commence [SEP],"['[CLS]', 'guys', 'israel', 'needs', 'send', 'john', 'fe', '##tter', '##man', 'negotiate', 'hamas', 'after', 'trying', 'listen', 'translator', 'blow', 'leadership', 'steps', 'towards', 'lasting', 'peace', 'commence', '[SEP]']","[101, 4364, 3956, 3791, 4604, 2198, 10768, 12079, 2386, 13676, 22129, 2044, 2667, 4952, 11403, 6271, 4105, 4084, 2875, 9879, 3521, 22825, 102]","[314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314, 314]"
41,836,[CLS] Good news IDF security control current government unity government including opposition [SEP],"['[CLS]', 'good', 'news', 'idf', 'security', 'control', 'current', 'government', 'unity', 'government', 'including', 'opposition', '[SEP]']","[101, 2204, 2739, 24011, 3036, 2491, 2783, 2231, 8499, 2231, 2164, 4559, 102]","[315, 315, 315, 315, 315, 315, 315, 315, 315, 315, 315, 315, 315]"
41,836,[CLS] The postHamas plans Gaza literally nothing Netanyahu personally [SEP],"['[CLS]', 'the', 'post', '##ham', '##as', 'plans', 'gaza', 'literally', 'nothing', 'net', '##any', '##ahu', 'personally', '[SEP]']","[101, 1996, 2695, 3511, 3022, 3488, 14474, 6719, 2498, 5658, 19092, 21463, 7714, 102]","[316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316]"
78,672,[CLS] For amount times it s demanded I condemn kid never done you d think going come criticize would least something say  look guy believing freedom Jewish  For record I m trying  THE redpill guy  whatever means [SEP],"['[CLS]', 'for', 'amount', 'times', 'it', 's', 'demanded', 'i', 'condemn', 'kid', 'never', 'done', 'you', 'd', 'think', 'going', 'come', 'critic', '##ize', 'would', 'least', 'something', 'say', 'look', 'guy', 'believing', 'freedom', 'jewish', 'for', 'record', 'i', 'm', 'trying', 'the', 'red', '##pi', '##ll', 'guy', 'whatever', 'means', '[SEP]']","[101, 2005, 3815, 2335, 2009, 1055, 6303, 1045, 28887, 4845, 2196, 2589, 2017, 1040, 2228, 2183, 2272, 6232, 4697, 2052, 2560, 2242, 2360, 2298, 3124, 8929, 4071, 3644, 2005, 2501, 1045, 1049, 2667, 1996, 2417, 8197, 3363, 3124, 3649, 2965, 102]","[317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317]"
78,672,[CLS] I m trying tell truth [SEP],"['[CLS]', 'i', 'm', 'trying', 'tell', 'truth', '[SEP]']","[101, 1045, 1049, 2667, 2425, 3606, 102]","[318, 318, 318, 318, 318, 318, 318]"
78,672,[CLS] If don t like Jews that s fine [SEP],"['[CLS]', 'if', 'don', 't', 'like', 'jews', 'that', 's', 'fine', '[SEP]']","[101, 2065, 2123, 1056, 2066, 5181, 2008, 1055, 2986, 102]","[319, 319, 319, 319, 319, 319, 319, 319, 319, 319]"
78,672,[CLS] It s right [SEP],"['[CLS]', 'it', 's', 'right', '[SEP]']","[101, 2009, 1055, 2157, 102]","[320, 320, 320, 320, 320]"
78,672,[CLS] If that s problem you re welcome fuck [SEP],"['[CLS]', 'if', 'that', 's', 'problem', 'you', 're', 'welcome', 'fuck', '[SEP]']","[101, 2065, 2008, 1055, 3291, 2017, 2128, 6160, 6616, 102]","[321, 321, 321, 321, 321, 321, 321, 321, 321, 321]"
78,672,[CLS] I m trying anything [SEP],"['[CLS]', 'i', 'm', 'trying', 'anything', '[SEP]']","[101, 1045, 1049, 2667, 2505, 102]","[322, 322, 322, 322, 322, 322]"
95,883,[CLS] FULL STORY Walz administration awarded   million Muslim group fundraising al Qaedalinked charity [SEP],"['[CLS]', 'full', 'story', 'wal', '##z', 'administration', 'awarded', 'million', 'muslim', 'group', 'fundraising', 'al', 'qaeda', '##link', '##ed', 'charity', '[SEP]']","[101, 2440, 2466, 24547, 2480, 3447, 3018, 2454, 5152, 2177, 15524, 2632, 18659, 13767, 2098, 5952, 102]","[323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323]"
62,583,[CLS] Elderly man assaulted home invader [SEP],"['[CLS]', 'elderly', 'man', 'assaulted', 'home', 'invade', '##r', '[SEP]']","[101, 9750, 2158, 17536, 2188, 18445, 2099, 102]","[324, 324, 324, 324, 324, 324, 324, 324]"
62,583,[CLS] This Hamas Day Jihad resulted [SEP],"['[CLS]', 'this', 'hamas', 'day', 'jihad', 'resulted', '[SEP]']","[101, 2023, 22129, 2154, 24815, 4504, 102]","[325, 325, 325, 325, 325, 325, 325]"
74,400,[CLS] Donald Trump praising Hamas proof need family raccoons live inside head finally chewed wires [SEP],"['[CLS]', 'donald', 'trump', 'praising', 'hamas', 'proof', 'need', 'family', 'ra', '##cco', '##ons', 'live', 'inside', 'head', 'finally', 'chewed', 'wires', '[SEP]']","[101, 6221, 8398, 15838, 22129, 6947, 2342, 2155, 10958, 21408, 5644, 2444, 2503, 2132, 2633, 18362, 14666, 102]","[326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326]"
62,666,[CLS] CNN confirmed Hamas fighters slaughtering innocent people could heard chanting This MAGA country [SEP],"['[CLS]', 'cnn', 'confirmed', 'hamas', 'fighters', 'slaughter', '##ing', 'innocent', 'people', 'could', 'heard', 'chanting', 'this', 'mag', '##a', 'country', '[SEP]']","[101, 13229, 4484, 22129, 7299, 14574, 2075, 7036, 2111, 2071, 2657, 22417, 2023, 23848, 2050, 2406, 102]","[327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327]"
17,501,[CLS] CAIRO AP   Hamas announces accepted EgyptianQatari ceasefire proposal [SEP],"['[CLS]', 'cairo', 'ap', 'hamas', 'announces', 'accepted', 'egyptian', '##qa', '##tar', '##i', 'ceasefire', 'proposal', '[SEP]']","[101, 11096, 9706, 22129, 17472, 3970, 6811, 19062, 7559, 2072, 26277, 6378, 102]","[328, 328, 328, 328, 328, 328, 328, 328, 328, 328, 328, 328, 328]"
26,975,[CLS] Breaking second group Hamas hostages released Red Cross [SEP],"['[CLS]', 'breaking', 'second', 'group', 'hamas', 'hostages', 'released', 'red', 'cross', '[SEP]']","[101, 4911, 2117, 2177, 22129, 19323, 2207, 2417, 2892, 102]","[329, 329, 329, 329, 329, 329, 329, 329, 329, 329]"
17,731,[CLS] Breaking Israels government approved outline deal secure release hostages held Hamas [SEP],"['[CLS]', 'breaking', 'israel', '##s', 'government', 'approved', 'outline', 'deal', 'secure', 'release', 'hostages', 'held', 'hamas', '[SEP]']","[101, 4911, 3956, 2015, 2231, 4844, 12685, 3066, 5851, 2713, 19323, 2218, 22129, 102]","[330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330]"
17,169,[CLS] Breaking WASHINGTON AP   Biden says Im supplying weapons Israel launches assault Gazas Rafah US paused bomb shipment [SEP],"['[CLS]', 'breaking', 'washington', 'ap', 'bid', '##en', 'says', 'im', 'supplying', 'weapons', 'israel', 'launches', 'assault', 'gaza', '##s', 'raf', '##ah', 'us', 'paused', 'bomb', 'shipment', '[SEP]']","[101, 4911, 2899, 9706, 7226, 2368, 2758, 10047, 17731, 4255, 3956, 18989, 6101, 14474, 2015, 7148, 4430, 2149, 5864, 5968, 22613, 102]","[331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331]"
41,933,[CLS] Blinken Were close deal [SEP],"['[CLS]', 'blink', '##en', 'were', 'close', 'deal', '[SEP]']","[101, 12373, 2368, 2020, 2485, 3066, 102]","[332, 332, 332, 332, 332, 332, 332]"
41,933,[CLS] Hamas Nope [SEP],"['[CLS]', 'hamas', 'nope', '[SEP]']","[101, 22129, 16780, 102]","[333, 333, 333, 333]"
41,933,[CLS] Blinken The deal isnt dead [SEP],"['[CLS]', 'blink', '##en', 'the', 'deal', 'isn', '##t', 'dead', '[SEP]']","[101, 12373, 2368, 1996, 3066, 3475, 2102, 2757, 102]","[334, 334, 334, 334, 334, 334, 334, 334, 334]"
41,933,[CLS] Hamas sends suicide bomber Tel Aviv Blinken We still make deal [SEP],"['[CLS]', 'hamas', 'sends', 'suicide', 'bomber', 'tel', 'aviv', 'blink', '##en', 'we', 'still', 'make', 'deal', '[SEP]']","[101, 22129, 10255, 5920, 9472, 10093, 12724, 12373, 2368, 2057, 2145, 2191, 3066, 102]","[335, 335, 335, 335, 335, 335, 335, 335, 335, 335, 335, 335, 335, 335]"
41,933,[CLS] The WH trying delay action beyond DNC [SEP],"['[CLS]', 'the', 'w', '##h', 'trying', 'delay', 'action', 'beyond', 'd', '##nc', '[SEP]']","[101, 1996, 1059, 2232, 2667, 8536, 2895, 3458, 1040, 12273, 102]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
41,933,[CLS] In telegraphing weakness Iran Hezbollah Hamas [SEP],"['[CLS]', 'in', 'telegraph', '##ing', 'weakness', 'iran', 'hezbollah', 'hamas', '[SEP]']","[101, 1999, 10013, 2075, 11251, 4238, 25713, 22129, 102]","[337, 337, 337, 337, 337, 337, 337, 337, 337]"
39,421,[CLS] Biden I caution feel rage dont consumed [SEP],"['[CLS]', 'bid', '##en', 'i', 'caution', 'feel', 'rage', 'don', '##t', 'consumed', '[SEP]']","[101, 7226, 2368, 1045, 14046, 2514, 7385, 2123, 2102, 10202, 102]","[338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 338]"
39,421,[CLS] After     enraged US [SEP],"['[CLS]', 'after', 'enraged', 'us', '[SEP]']","[101, 2044, 18835, 2149, 102]","[339, 339, 339, 339, 339]"
39,421,[CLS] While sought justice got justice also made mistakes  The vast majority Palestinians Hamas [SEP],"['[CLS]', 'while', 'sought', 'justice', 'got', 'justice', 'also', 'made', 'mistakes', 'the', 'vast', 'majority', 'palestinians', 'hamas', '[SEP]']","[101, 2096, 4912, 3425, 2288, 3425, 2036, 2081, 12051, 1996, 6565, 3484, 21524, 22129, 102]","[340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340]"
39,421,[CLS] Hamas represent Palestinian people [SEP],"['[CLS]', 'hamas', 'represent', 'palestinian', 'people', '[SEP]']","[101, 22129, 5050, 9302, 2111, 102]","[341, 341, 341, 341, 341, 341]"
83,135,[CLS] Biden wants create separate label Jewishmade products West Bank AKA Judea Samaria [SEP],"['[CLS]', 'bid', '##en', 'wants', 'create', 'separate', 'label', 'jewish', '##made', 'products', 'west', 'bank', 'aka', 'jude', '##a', 'sam', '##aria', '[SEP]']","[101, 7226, 2368, 4122, 3443, 3584, 3830, 3644, 21565, 3688, 2225, 2924, 9875, 12582, 2050, 3520, 10980, 102]","[342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342]"
83,135,[CLS] Maybe creating separate labels Jews doesnt exactly best track record [SEP],"['[CLS]', 'maybe', 'creating', 'separate', 'labels', 'jews', 'doesn', '##t', 'exactly', 'best', 'track', 'record', '[SEP]']","[101, 2672, 4526, 3584, 10873, 5181, 2987, 2102, 3599, 2190, 2650, 2501, 102]","[343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343]"
60,802,[CLS] BREAKING Islamist terror attack likely targeting Taylor Swift concert Austria foiled [SEP],"['[CLS]', 'breaking', 'islamist', 'terror', 'attack', 'likely', 'targeting', 'taylor', 'swift', 'concert', 'austria', 'foil', '##ed', '[SEP]']","[101, 4911, 27256, 7404, 2886, 3497, 14126, 4202, 9170, 4164, 5118, 17910, 2098, 102]","[344, 344, 344, 344, 344, 344, 344, 344, 344, 344, 344, 344, 344, 344]"
60,802,[CLS] The authorities revealed IS supporting terrorists planning detonate likely one three Taylor Swift concerts taking place Vienna weekend [SEP],"['[CLS]', 'the', 'authorities', 'revealed', 'is', 'supporting', 'terrorists', 'planning', 'det', '##onate', 'likely', 'one', 'three', 'taylor', 'swift', 'concerts', 'taking', 'place', 'vienna', 'weekend', '[SEP]']","[101, 1996, 4614, 3936, 2003, 4637, 15554, 4041, 20010, 21149, 3497, 2028, 2093, 4202, 9170, 6759, 2635, 2173, 6004, 5353, 102]","[345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345]"
60,802,[CLS]   men [SEP],"['[CLS]', 'men', '[SEP]']","[101, 2273, 102]","[346, 346, 346]"
17,847,[CLS] BREAKING [SEP],"['[CLS]', 'breaking', '[SEP]']","[101, 4911, 102]","[347, 347, 347]"
17,847,[CLS] Vice President Harris IsraelGaza Israel right defend matters The images dead children desperate hungry people fleeing safety sometimes displaced second third fourth time   cannot look away face tragedies [SEP],"['[CLS]', 'vice', 'president', 'harris', 'israel', '##ga', '##za', 'israel', 'right', 'defend', 'matters', 'the', 'images', 'dead', 'children', 'desperate', 'hungry', 'people', 'fleeing', 'safety', 'sometimes', 'displaced', 'second', 'third', 'fourth', 'time', 'cannot', 'look', 'away', 'face', 'tr', '##aged', '##ies', '[SEP]']","[101, 3580, 2343, 5671, 3956, 3654, 4143, 3956, 2157, 6985, 5609, 1996, 4871, 2757, 2336, 7143, 7501, 2111, 14070, 3808, 2823, 12936, 2117, 2353, 2959, 2051, 3685, 2298, 2185, 2227, 19817, 18655, 3111, 102]","[348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]"
17,847,[CLS] We cannot allow become numb suffering I silent So everyone calling ceasefire everyone yearns peace I see I hear [SEP],"['[CLS]', 'we', 'cannot', 'allow', 'become', 'numb', 'suffering', 'i', 'silent', 'so', 'everyone', 'calling', 'ceasefire', 'everyone', 'year', '##ns', 'peace', 'i', 'see', 'i', 'hear', '[SEP]']","[101, 2057, 3685, 3499, 2468, 15903, 6114, 1045, 4333, 2061, 3071, 4214, 26277, 3071, 2095, 3619, 3521, 1045, 2156, 1045, 2963, 102]","[349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349]"
17,847,[CLS] Lets get deal done get cease fire end war [SEP],"['[CLS]', 'lets', 'get', 'deal', 'done', 'get', 'cease', 'fire', 'end', 'war', '[SEP]']","[101, 11082, 2131, 3066, 2589, 2131, 13236, 2543, 2203, 2162, 102]","[350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350]"
17,847,[CLS] Lets bring hostages home lets provide much needed relief Palestinian people ultimately I remain committed path forward lead twostate solution [SEP],"['[CLS]', 'lets', 'bring', 'hostages', 'home', 'lets', 'provide', 'much', 'needed', 'relief', 'palestinian', 'people', 'ultimately', 'i', 'remain', 'committed', 'path', 'forward', 'lead', 'two', '##sta', '##te', 'solution', '[SEP]']","[101, 11082, 3288, 19323, 2188, 11082, 3073, 2172, 2734, 4335, 9302, 2111, 4821, 1045, 3961, 5462, 4130, 2830, 2599, 2048, 9153, 2618, 5576, 102]","[351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351]"
83,197,[CLS] As narrative Israel bombed hospital Gaza continues fall apart I ask Why media quick believe words jihadi terrorists murdered American citizens [SEP],"['[CLS]', 'as', 'narrative', 'israel', 'bombed', 'hospital', 'gaza', 'continues', 'fall', 'apart', 'i', 'ask', 'why', 'media', 'quick', 'believe', 'words', 'jihad', '##i', 'terrorists', 'murdered', 'american', 'citizens', '[SEP]']","[101, 2004, 7984, 3956, 18897, 2902, 14474, 4247, 2991, 4237, 1045, 3198, 2339, 2865, 4248, 2903, 2616, 24815, 2072, 15554, 7129, 2137, 4480, 102]","[352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352]"
78,442,[CLS] As Israeli assault Gaza becomes even transparently indefensible I d like take three main  justifications  I get [SEP],"['[CLS]', 'as', 'israeli', 'assault', 'gaza', 'becomes', 'even', 'transparent', '##ly', 'ind', '##efe', '##ns', '##ible', 'i', 'd', 'like', 'take', 'three', 'main', 'justification', '##s', 'i', 'get', '[SEP]']","[101, 2004, 5611, 6101, 14474, 4150, 2130, 13338, 2135, 27427, 27235, 3619, 7028, 1045, 1040, 2066, 2202, 2093, 2364, 19777, 2015, 1045, 2131, 102]","[353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353]"
78,442,[CLS]   They finish job [SEP],"['[CLS]', 'they', 'finish', 'job', '[SEP]']","[101, 2027, 3926, 3105, 102]","[354, 354, 354, 354, 354]"
78,442,[CLS] Hamas must defeated [SEP],"['[CLS]', 'hamas', 'must', 'defeated', '[SEP]']","[101, 22129, 2442, 3249, 102]","[355, 355, 355, 355, 355]"
78,442,[CLS] The obvious moral hypocrisy believing justified killing babies maybe kill terrorists aside argument demonstrates complete lack understanding creates terrorism [SEP],"['[CLS]', 'the', 'obvious', 'moral', 'h', '##yp', '##oc', '##ris', '##y', 'believing', 'justified', 'killing', 'babies', 'maybe', 'kill', 'terrorists', 'aside', 'argument', 'demonstrates', 'complete', 'lack', 'understanding', 'creates', 'terrorism', '[SEP]']","[101, 1996, 5793, 7191, 1044, 22571, 10085, 6935, 2100, 8929, 15123, 4288, 10834, 2672, 3102, 15554, 4998, 6685, 16691, 3143, 3768, 4824, 9005, 10130, 102]","[356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356, 356]"
78,442,[CLS] Pat Buchanan said terrorism price empire [SEP],"['[CLS]', 'pat', 'buchanan', 'said', 'terrorism', 'price', 'empire', '[SEP]']","[101, 6986, 14349, 2056, 10130, 3976, 3400, 102]","[357, 357, 357, 357, 357, 357, 357, 357]"
78,442,[CLS] I think it s price domination people [SEP],"['[CLS]', 'i', 'think', 'it', 's', 'price', 'domination', 'people', '[SEP]']","[101, 1045, 2228, 2009, 1055, 3976, 17882, 2111, 102]","[358, 358, 358, 358, 358, 358, 358, 358, 358]"
78,442,[CLS] Honestly hard put shoes [SEP],"['[CLS]', 'honestly', 'hard', 'put', 'shoes', '[SEP]']","[101, 9826, 2524, 2404, 6007, 102]","[359, 359, 359, 359, 359, 359]"
78,442,[CLS] If someone killed baby would ready go kill someone [SEP],"['[CLS]', 'if', 'someone', 'killed', 'baby', 'would', 'ready', 'go', 'kill', 'someone', '[SEP]']","[101, 2065, 2619, 2730, 3336, 2052, 3201, 2175, 3102, 2619, 102]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]"
78,442,[CLS] What Israel done Gaza since October guarantees Hamas Hamas like groups [SEP],"['[CLS]', 'what', 'israel', 'done', 'gaza', 'since', 'october', 'guarantees', 'hamas', 'hamas', 'like', 'groups', '[SEP]']","[101, 2054, 3956, 2589, 14474, 2144, 2255, 21586, 22129, 22129, 2066, 2967, 102]","[361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]"
78,442,[CLS]   What hostagesIt mind boggling anyone look Israel believe primary goal get hostages alive [SEP],"['[CLS]', 'what', 'hostages', '##it', 'mind', 'bog', '##gling', 'anyone', 'look', 'israel', 'believe', 'primary', 'goal', 'get', 'hostages', 'alive', '[SEP]']","[101, 2054, 19323, 4183, 2568, 22132, 18483, 3087, 2298, 3956, 2903, 3078, 3125, 2131, 19323, 4142, 102]","[362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362, 362]"
78,442,[CLS] How many Israel already killed [SEP],"['[CLS]', 'how', 'many', 'israel', 'already', 'killed', '[SEP]']","[101, 2129, 2116, 3956, 2525, 2730, 102]","[363, 363, 363, 363, 363, 363, 363]"
78,442,[CLS] I don t think anyone actually knows self evident destroying city claim contains hostages motivated valuing safety [SEP],"['[CLS]', 'i', 'don', 't', 'think', 'anyone', 'actually', 'knows', 'self', 'evident', 'destroying', 'city', 'claim', 'contains', 'hostages', 'motivated', 'val', '##uing', 'safety', '[SEP]']","[101, 1045, 2123, 1056, 2228, 3087, 2941, 4282, 2969, 10358, 9846, 2103, 4366, 3397, 19323, 12774, 11748, 25165, 3808, 102]","[364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364]"
